heard,building,noise,in_vehicle,asleep,no_windows,age,distance
1,0,0,0,0,0,61,2293.9827523210297
1,0,1,0,0,0,73,377.73537635658926
1,0,1,0,0,0,82,2806.8846567359014
0,0,0,1,0,0,78,26103.455764141367
0,0,0,0,0,0,75,41532.853408731164
1,0,0,0,0,0,19,246.43276765772885
1,0,1,0,0,0,70,126.59342851096929
1,1,0,0,0,0,34,3965.3804495914255
1,0,0,0,0,0,64,456.6491586984026
0,1,0,0,0,1,55,436.67842564774185
1,0,1,0,0,0,63,383.4310259761455
0,0,1,0,0,0,76,667.0228131354472
1,0,0,0,0,0,57,3070.960519506798
1,1,0,0,0,0,32,1000.7742176744645
1,0,0,0,0,0,66,1509.2308949825083
0,0,1,1,0,0,56,1557.3872732839475
0,1,0,0,0,0,64,34995.681597551215
1,1,0,0,0,0,78,252.9552448390186
1,0,0,0,0,0,29,913.0568729410082
1,1,0,0,0,0,83,574.9097748128712
1,0,0,0,0,0,72,128.63169080201078
0,0,0,0,0,0,43,875.9495540750219
1,0,0,0,0,0,82,1153.1099683134053
1,0,0,0,0,0,79,2168.3320810483065
1,0,0,0,0,0,72,671.8587700424292
1,0,1,0,0,0,71,344.3989140241974
1,1,1,0,0,0,23,402.68064179609587
1,0,0,1,0,0,54,138.49081598265548
1,0,0,0,0,0,44,111.68007267234093
1,0,0,0,0,0,55,814.5796444749402
1,1,0,0,0,0,57,434.08569476852335
0,1,0,0,0,0,62,422.1309046515371
1,1,0,0,0,0,48,978.5590117583971
0,0,0,1,0,0,83,27254.285442388755
1,1,0,0,0,0,41,975.566831997454
1,0,1,0,0,0,27,971.9208809303177
1,0,0,0,0,0,61,432.7371955750944
1,0,0,0,0,0,35,703.9170363370316
1,0,1,0,0,0,20,1344.464666731772
1,0,0,0,0,0,48,247.2721969499545
1,0,0,0,0,0,52,328.413864496744
0,0,1,0,0,0,87,35889.88964726013
1,0,0,0,0,0,45,288.20050460238474
1,0,0,0,0,0,74,946.8745942235593
0,0,1,1,0,0,86,37249.67647275542
1,1,0,0,0,0,32,173.83565502238028
1,0,0,0,0,0,26,377.219916184276
1,0,0,0,0,0,19,514.3408822833628
1,0,0,0,0,0,66,516.1304874709476
1,1,0,0,0,0,48,592.114831186714
1,1,1,0,0,0,59,900.2015409881367
1,0,0,0,0,0,41,6016.0896562700655
0,1,1,0,0,0,60,28372.857346137243
0,1,0,0,0,1,63,524.0255673626957
0,0,0,0,0,0,81,16877.327409955393
1,1,0,0,0,0,21,142.0001769333921
1,0,0,0,0,0,39,549.6686601296093
1,0,1,0,0,0,22,274.10336131623484
0,1,0,0,0,0,88,322.7827593544652
1,0,0,0,0,0,20,1062.2385848714093
1,0,0,0,0,0,42,893.5431760657802
1,0,0,0,0,0,37,169.75876740727995
1,1,0,0,0,0,38,487.1000472002927
1,0,0,0,0,0,29,362.3511258100867
1,0,0,0,0,0,55,217.51291401415924
1,1,0,0,0,0,51,1629.344148707872
1,0,0,0,0,0,62,1468.663355193162
1,0,0,1,0,0,46,660.3214332220357
1,0,0,0,0,0,79,111.61229719596183
1,0,0,0,0,0,58,634.2398937714853
1,1,0,0,0,0,79,297.0661544973365
1,1,0,0,0,0,77,315.6900642031828
1,0,0,0,0,0,21,382.8084441462217
1,0,0,0,0,0,76,558.9992587985387
1,0,0,0,0,0,59,750.9038972286429
1,0,0,0,0,0,40,451.248210864512
0,0,1,0,0,0,50,9853.645560320987
1,0,1,0,0,0,59,380.6675210073944
0,1,0,0,1,0,46,1558.8454289706535
1,0,0,0,0,0,42,183.5731456825458
1,0,0,0,0,0,75,492.3377631770191
0,0,1,1,0,0,68,21095.46657894656
1,1,1,0,0,0,40,684.6798239215922
1,0,0,0,0,0,68,1190.0534350931055
1,0,0,0,0,0,74,653.9742232398953
1,0,0,0,0,0,83,341.50283353734034
1,0,0,0,0,0,67,682.3432211666915
1,0,0,0,0,0,73,172.6995279248041
1,0,0,1,0,0,48,399.10965143742885
1,0,0,0,0,0,25,588.5016830410823
1,1,0,0,0,0,30,347.16115281330616
1,0,0,0,0,0,39,365.32398912195606
1,0,0,1,0,0,49,112.82037938759842
0,1,0,0,1,0,33,519.7253495759286
1,0,0,0,0,0,41,1096.3601724127077
1,0,0,0,0,0,65,4672.380231876789
1,1,0,0,0,0,36,705.4985319208604
0,0,1,1,0,0,67,32470.03111209472
1,0,0,0,0,0,37,514.2825539298387
0,0,0,0,0,0,82,17488.545787608757
1,0,0,0,0,0,33,1852.5739031771295
0,0,1,1,0,0,48,33035.93320853803
1,1,0,0,0,0,31,752.2513822014068
1,0,0,0,0,0,21,488.5357937725568
1,0,0,0,0,0,55,340.00926276610767
1,0,0,0,0,0,20,562.4203203973227
1,0,0,0,0,0,46,447.1860895655568
1,0,0,0,0,0,45,309.3311336772512
1,0,0,0,0,0,46,690.0562680714759
1,1,0,0,0,0,40,1470.8712975116018
1,0,0,0,0,0,74,7743.681048275401
0,1,0,0,0,0,76,1873.1836217741052
1,0,0,0,0,0,56,458.31533466083357
1,0,0,0,0,0,77,957.5244325731945
0,0,1,0,0,0,77,308.8682131853275
0,0,0,0,0,0,76,35259.10646494789
1,0,1,0,0,0,20,1899.6513266241723
1,1,0,0,0,0,76,104.2285054991691
1,0,0,0,0,0,48,306.97802287017737
1,0,0,0,0,0,28,816.3160660224958
1,0,0,0,0,0,21,502.45373034642734
1,0,0,0,0,0,30,317.07093326421557
1,0,0,0,0,0,56,523.3663831620146
0,0,0,0,0,0,61,11101.939851745878
1,0,0,0,0,0,50,320.95404977603266
1,1,0,0,0,0,21,950.2013630768764
1,0,0,0,0,0,75,1018.3857124979568
1,1,0,0,0,0,37,203.8134823932455
1,1,0,0,0,0,38,1464.5405005469015
1,0,0,0,0,0,25,57.80529027919586
1,1,0,0,0,0,28,924.8942060261897
1,1,0,0,0,0,29,218.96228804471622
0,1,0,0,0,0,77,271.85432459519103
0,1,0,0,0,0,58,749.5382917229779
0,0,1,0,0,0,80,30809.810443142673
1,1,0,0,0,0,69,195.1245757510708
1,0,0,0,0,0,79,2107.4168582524544
0,1,0,0,0,1,66,2134.7566682694014
1,0,1,0,0,0,80,355.40283181481055
1,0,0,0,0,0,60,215.87488088961535
1,0,0,1,0,0,66,534.7882400148612
1,1,0,0,0,0,81,1569.392847447373
1,1,0,0,0,0,44,619.8750366977324
1,1,0,0,0,0,40,281.9270773282754
0,0,0,0,0,0,63,33691.99400014657
0,0,0,0,0,0,79,40969.01870730416
1,0,0,0,0,0,23,430.09579222510695
0,0,1,0,0,0,25,24937.605736215806
1,0,0,0,0,0,27,181.07757703681864
1,1,0,0,0,0,27,37.318490068592276
1,0,0,0,0,0,35,875.6334775780781
1,0,0,0,0,0,47,336.22415059794815
1,1,1,0,0,0,56,1133.826782471833
1,1,0,0,0,0,34,1580.4072691408214
1,0,0,0,0,0,27,224.42019664499486
1,0,0,0,0,0,48,953.456109764957
1,0,0,0,0,0,50,243.01748284847176
0,0,1,1,0,0,86,29222.013510818128
0,1,1,0,0,1,65,498.56915845295754
1,0,0,0,0,0,66,1595.2540606167977
0,0,1,0,0,0,32,20328.206764373263
1,1,0,0,0,0,43,1304.9375585606226
1,0,0,0,0,0,20,413.67965210358744
1,1,0,0,0,0,33,562.4927983838711
1,0,1,0,0,0,49,511.4588742992088
1,0,0,0,0,0,74,753.870562267362
0,0,0,0,0,0,65,35553.59369357969
0,0,1,1,0,0,68,979.6412866753714
0,0,0,0,0,0,57,4409.6318790235855
1,0,0,0,0,0,26,747.0540045271273
1,0,0,0,0,0,72,568.1854435965175
0,0,0,0,0,0,24,159.7559832428571
1,0,0,0,0,0,63,619.6041459106463
0,0,0,1,0,0,42,35781.02846938532
0,1,0,0,1,0,44,3010.4399203211347
1,1,0,0,0,0,61,376.64115150613475
1,0,1,0,0,0,25,302.2361151756602
1,1,0,0,0,0,47,1301.8679926160255
1,1,0,0,0,0,81,345.10987410727495
1,0,0,0,0,0,39,496.7755550486421
1,1,0,0,0,0,23,403.0287999376955
1,0,0,0,0,0,67,265.35544555145304
1,1,0,0,0,0,60,91.16542244805284
1,0,0,0,0,0,18,753.6717975338147
1,0,0,0,0,0,68,250.4326231873668
0,0,0,0,0,0,81,120.09425712481858
0,1,0,0,0,1,45,459.8987432095426
1,0,0,0,0,0,70,502.41924600152475
1,0,0,0,0,0,19,569.049192215123
0,0,0,1,0,0,53,35974.88145785428
1,1,0,0,0,0,53,145.80544782040727
1,0,0,0,0,0,32,491.5253316584108
1,0,0,0,0,0,21,2999.397793801847
1,1,0,0,0,0,25,834.6595848753273
1,1,0,0,0,0,31,362.9440569970876
1,0,0,1,0,0,18,394.8677318207226
1,1,1,0,0,0,34,291.15954068529925
1,0,0,0,0,0,78,275.87707898382865
0,0,1,0,0,0,87,9355.284495953842
0,1,1,0,0,1,62,1807.7960008254174
1,0,0,0,0,0,19,657.4436636588626
0,0,0,0,0,0,53,1042.8883728890958
0,0,1,0,0,0,43,11262.677876236467
1,0,0,0,0,0,28,848.696415818536
0,1,0,0,0,0,75,505.1443547889398
1,0,0,0,0,0,40,5426.230779785762
1,1,0,0,0,0,21,273.99884050592567
1,0,0,1,0,0,60,441.9916355007616
1,0,0,0,0,0,65,575.7241707901208
1,0,0,0,0,0,74,261.27375287309576
1,0,0,0,0,0,38,183.8619355887057
1,1,0,0,0,0,43,376.9530053474277
1,0,0,0,0,0,68,599.2920103974976
1,1,0,0,0,0,36,463.3301248409528
1,0,0,0,0,0,29,280.91335925237115
1,0,0,0,0,0,28,563.8436054367158
1,0,0,0,0,0,73,413.5669072615231
1,0,0,0,0,0,59,21406.104372145244
1,1,0,0,0,0,26,623.8498929240864
1,0,0,0,0,0,74,144.26624068486885
1,0,0,0,0,0,83,1050.8836257582018
1,0,0,0,0,0,53,152.28066876624777
0,0,1,0,0,0,46,32652.531834330402
0,0,1,0,0,0,46,33393.61065351062
1,0,0,0,0,0,18,2078.879190951347
1,0,0,0,0,0,62,804.5385895044141
0,0,1,0,0,0,40,6190.440889727412
1,0,0,0,0,0,62,789.0356173053749
1,0,0,0,0,0,40,829.694053411956
1,0,0,0,0,0,45,115.2810651210475
1,1,0,0,0,0,29,481.2739801449392
1,0,1,0,0,0,83,794.9149030304327
1,0,0,0,0,0,39,324.00368375862223
1,0,0,0,0,0,72,766.8649428568239
1,0,0,0,0,0,41,610.4970854754487
0,0,1,1,0,0,70,363.9049817800405
1,0,1,0,0,0,54,977.8803035248455
1,0,0,0,0,0,23,511.52735811258685
1,0,0,0,0,0,21,1274.6810233742283
1,0,0,0,0,0,30,434.36977212037243
0,0,0,1,0,0,71,30615.555186145462
0,0,0,1,0,0,42,515.7450666104254
0,0,1,1,0,0,65,24975.280656102335
1,0,0,0,0,0,35,264.44496864001525
1,0,0,0,0,0,79,1346.757710503042
1,0,0,0,0,0,64,828.2858844544875
1,0,1,0,0,0,83,426.20013289645993
1,0,0,0,0,0,55,377.59067024241955
1,0,0,1,0,0,46,484.71304171506745
1,0,0,0,0,0,62,1166.6417124573768
1,0,0,0,0,0,28,1224.9696170024768
0,0,0,1,0,0,37,24051.511266108617
1,0,0,0,0,0,47,347.03110775242646
0,0,0,0,0,0,47,1101.0427555385568
1,1,0,0,0,0,54,761.1729590233994
0,0,0,0,0,0,61,17259.155407492104
1,0,1,0,0,0,19,112.51660544219074
1,0,0,0,0,0,64,400.3528383471934
0,0,1,1,0,0,75,25634.84440866754
1,0,0,0,0,0,52,1372.383264034711
1,0,0,0,0,0,42,480.2316203317946
1,0,0,0,0,0,18,1025.9222897037769
0,0,1,0,0,0,66,2129.8117288971584
0,0,1,1,0,0,72,2278.077611961526
1,0,0,0,0,0,46,632.9158019507174
0,0,0,1,0,0,68,25611.226376593517
1,1,0,0,0,1,64,178.7181165737963
1,0,0,1,0,0,35,423.78586314831733
1,0,0,0,0,0,29,1317.3385093221543
1,1,1,0,0,0,21,252.87885714547156
1,0,0,0,0,0,44,1473.2453244764602
1,0,0,0,0,0,45,372.49944590498257
1,1,0,0,0,0,27,1111.005336665446
0,0,0,1,0,0,86,25737.123482773302
1,0,0,0,0,0,50,1313.7639328291261
1,1,0,0,0,0,58,565.4657407626528
0,0,1,0,0,0,63,315.79322195650275
0,0,0,1,0,0,55,46.02211229647045
1,0,0,0,0,0,22,1186.26771416204
1,0,0,0,0,0,39,385.1878051102181
1,0,0,0,0,0,18,228.21383974129904
1,1,0,0,0,0,62,2431.8414602187795
0,0,0,0,0,0,60,835.9005107888624
1,0,0,0,0,0,66,197.22207486163083
0,0,0,0,0,0,75,18294.075896138576
1,0,0,0,0,0,81,485.7832251420498
1,1,0,0,0,0,32,646.0736608975044
1,0,0,0,0,0,44,173.59006966620046
1,0,0,0,0,0,30,1303.6457508987414
1,0,0,0,0,0,23,356.48912091814213
1,0,0,0,0,0,74,1233.3137267386694
1,0,0,0,0,0,23,502.37075531912853
0,0,1,0,0,0,60,28728.978846480357
1,0,0,0,0,0,27,1142.1160986708537
1,0,0,0,0,0,29,284.07582918522695
0,0,0,0,0,0,85,34024.57885347402
1,0,0,0,0,0,25,245.80636480224166
1,0,0,0,0,0,70,724.8257813762991
1,1,0,0,0,0,64,235.70598502421458
1,0,0,0,0,0,39,443.86604667761276
1,1,0,0,0,0,37,167.13775264773213
1,0,0,0,0,0,54,1715.5380153496328
1,0,1,0,0,0,51,1694.6859965172785
1,0,0,0,0,0,44,573.904804967576
1,0,0,0,0,0,72,1154.064681336234
1,0,0,0,0,0,57,171.13154352511958
0,0,0,1,0,0,88,38763.907144388846
0,1,0,0,0,0,87,1249.8110801140008
1,0,0,0,0,0,63,3700.053522353494
0,0,1,0,0,0,49,10804.310080468194
1,0,0,0,0,0,48,586.8839887601239
1,0,0,0,0,0,43,186.534024736359
1,0,0,0,0,0,44,334.76783527049093
1,1,1,0,0,0,29,281.74620489533083
0,0,0,1,0,0,66,31318.861727625594
0,0,1,0,0,0,70,1988.2231042513486
1,0,0,0,0,0,78,3269.5869455826455
0,0,0,0,0,0,59,225.43654939113833
0,0,0,1,0,0,50,34597.85657279716
1,0,0,0,0,0,26,1601.064799917085
1,0,0,0,0,0,18,1093.380236676688
1,0,0,0,0,0,57,129.2447375207352
0,0,0,1,0,0,78,10647.424421909993
1,0,0,0,0,0,22,3666.827058137493
1,1,0,0,0,0,81,572.9304961786711
1,0,0,0,0,0,23,723.1583242688771
0,0,0,1,0,0,45,11911.246650339908
1,0,0,0,0,0,72,609.4781707035414
1,0,0,0,0,0,42,283.562944307524
1,1,0,0,0,0,62,975.36044314466
1,0,1,0,0,0,24,532.6845890792971
1,0,0,0,0,0,26,572.8484548868033
1,1,0,0,0,0,56,1543.4992790009721
0,0,0,1,0,0,59,24642.770251694747
0,0,1,0,0,0,71,33780.622175118486
1,1,0,0,0,0,66,1022.7567042125269
1,0,0,0,0,0,39,514.3300521448707
1,0,0,0,0,0,30,562.7273463363688
1,0,0,0,0,0,47,3639.885285274998
1,1,0,0,0,0,57,381.74222320020556
1,1,0,0,0,0,21,615.0820477517035
0,0,1,0,0,0,46,41760.31743947437
1,0,0,0,0,0,79,752.8596878691363
1,0,0,1,0,0,80,386.323387845827
1,0,0,0,0,0,51,618.5623221566653
1,0,0,0,0,0,83,630.8560444128088
0,0,0,0,0,0,39,403.0134009788086
0,0,0,0,0,0,75,714.0340695416188
0,0,0,0,0,0,56,22093.488479788568
0,0,1,1,0,0,81,383.0971788991247
0,0,0,0,0,0,79,38661.36663837256
1,0,0,0,0,0,45,520.3241633407323
1,0,0,0,0,0,31,275.74665984381846
1,0,0,0,0,0,71,101.42986004903874
1,0,0,0,0,0,20,913.6533896523267
1,0,1,0,0,0,49,1821.1891952813835
1,1,0,0,0,0,47,508.8436726762004
1,0,1,0,0,0,32,281.7749838250103
1,1,0,0,0,0,67,62.71722410030315
1,0,1,0,0,0,65,362.37920728289913
0,0,1,0,0,0,56,14205.781560433494
1,0,0,0,0,0,66,438.5283664445342
0,1,1,0,0,0,83,29302.918856053533
0,0,0,0,0,0,32,1685.1436848229293
1,1,0,0,0,0,39,1792.8964779845937
1,0,0,0,0,0,64,1329.8107092423181
1,0,0,1,0,0,55,541.6990391207504
1,0,0,0,0,0,54,2672.036336706821
1,0,0,0,0,0,67,575.3202767787376
1,0,0,0,0,0,56,68.6228053616527
1,0,0,0,0,0,49,287.76574010671396
1,0,0,0,0,0,31,190.8148413347793
1,1,0,0,0,0,67,649.7121057428637
1,0,0,0,0,0,19,1335.9019164538677
0,0,1,1,0,0,55,22553.243197891148
1,0,0,0,0,0,60,755.9403325854101
1,0,0,0,0,0,50,110.368256036743
1,1,0,0,0,0,78,463.50471774837007
1,1,0,0,0,0,29,425.2201889395708
0,0,1,0,0,0,75,34210.35045321277
1,0,0,0,0,0,66,396.92479525529916
1,0,0,0,0,0,35,113.47360299591956
0,1,0,0,0,1,52,884.6304496301692
1,0,0,0,0,0,44,377.57506519070563
1,0,0,0,0,0,21,644.8654082434992
0,1,1,0,0,0,64,547.6952168832937
1,0,1,0,0,0,33,532.8471655281593
1,1,0,0,0,0,42,550.1413265968392
1,0,0,0,0,0,53,1055.197673696027
1,1,0,0,0,0,21,583.5091812796628
0,0,0,0,0,0,56,3795.4778686031054
1,1,0,0,0,0,62,762.5326588608553
1,0,0,0,0,0,63,718.5710679327079
1,0,0,0,0,0,47,140.2084350769256
0,0,0,0,0,0,73,21278.8395773381
1,0,0,0,0,0,55,296.13392262322157
1,0,0,0,0,0,40,1190.034051258547
1,0,0,0,0,0,18,412.5930425696111
1,0,0,0,0,0,30,827.064765291199
1,0,0,0,0,0,50,4375.173774910279
0,0,1,1,0,0,55,37303.64527294434
1,0,1,0,0,0,64,270.1102350123823
1,0,0,0,0,0,29,661.7131801178919
1,0,0,0,0,0,73,1284.0703606166314
1,1,0,0,0,0,25,1205.04922860278
1,0,0,0,0,0,37,281.278109665274
0,0,1,0,0,0,42,1290.7875527544593
1,0,0,0,0,0,40,553.160635301046
1,0,0,0,0,0,61,428.3592401119121
1,0,1,0,0,0,33,805.3603138089526
1,0,0,0,0,0,49,2447.7016920365695
1,0,0,0,0,0,38,791.4461618839663
1,0,1,1,0,0,31,583.4072821500415
0,0,1,0,0,0,72,27456.917173232105
1,1,0,0,0,0,19,470.17503776972103
0,1,0,0,0,1,57,9181.817750314061
1,0,0,0,0,0,82,308.44915348412684
1,0,1,0,0,0,39,354.9520298462601
1,1,0,0,0,0,53,482.63084606220434
0,0,1,1,0,0,36,29073.463795129464
1,0,0,0,0,0,79,359.1971827521645
1,0,0,0,0,0,67,741.842893783654
0,0,0,0,0,0,61,1026.854488582281
1,0,0,0,0,0,59,67.39407629890496
1,0,0,0,0,0,29,227.71532867355728
1,1,0,0,0,0,42,289.1057642039141
1,1,0,0,0,0,28,1173.1305100636623
1,0,0,0,0,0,70,1097.4937582594207
1,0,0,0,0,0,68,436.6858949186673
1,1,0,0,0,0,74,731.9835797998987
1,0,0,0,0,0,35,1056.722289690353
1,1,0,0,0,0,61,740.8885384838828
1,0,0,1,0,0,78,1539.969525185655
0,1,0,0,1,0,46,1758.5970546399415
1,1,0,0,0,0,28,199.34842901197734
1,0,0,0,0,0,38,240.68730611121632
1,0,1,0,0,0,37,793.6793453239297
0,0,1,1,0,0,80,28274.82207267014
1,1,0,0,0,0,54,888.0416170615351
0,0,0,0,0,0,85,1501.5163349772097
1,1,0,0,0,0,24,142.6720490776562
1,0,0,0,0,0,72,171.16370445489608
1,0,1,0,0,0,80,1698.7041498327105
1,0,0,1,0,0,81,507.1755459105808
1,0,1,0,0,0,79,336.8053974569348
0,0,1,1,0,0,80,23988.393936097655
1,1,0,0,0,0,58,1087.1599250348413
0,1,0,0,0,0,72,888.5096099533386
1,1,0,0,0,0,76,137.5810974213172
1,1,0,0,0,0,31,160.0130835645196
1,0,0,0,0,0,63,991.7790044769807
1,0,0,0,0,0,42,238.94805587907686
1,0,0,0,0,0,43,676.876070544865
1,1,0,0,0,0,65,1368.2067508227503
1,1,0,0,0,0,33,75.86556602290383
1,0,0,0,0,0,56,921.0240443954795
1,0,0,0,0,0,65,176.6653267033538
1,0,0,0,0,0,24,1118.134916699139
0,0,1,1,0,0,55,29391.907635648484
0,0,0,1,0,0,64,34638.81337636905
1,0,0,0,0,0,31,1363.4706075061363
1,0,0,0,0,0,37,208.4298387075203
1,0,0,1,0,0,60,573.9922673710274
1,0,0,0,0,0,37,4057.7484143665065
1,1,0,0,0,0,68,320.07094651162873
1,1,0,0,0,0,30,1233.375643058046
0,0,0,1,0,0,47,41600.07406478347
0,0,1,1,0,0,72,38535.944281471966
1,0,0,0,0,0,47,4358.697216202393
0,0,1,0,0,0,39,36640.35894985583
0,0,1,0,0,0,68,38619.46143573447
1,0,0,0,0,0,67,1107.5671943741227
1,1,0,0,0,0,79,302.27770278539566
1,0,0,0,0,0,37,330.2084195246595
1,0,0,0,0,0,28,848.074466040204
1,0,0,0,0,0,47,361.5839758216338
1,0,0,0,0,0,66,1497.5627130166608
1,0,0,0,0,0,35,231.53549549108988
1,0,0,0,0,0,34,353.4439343259139
1,1,0,0,0,0,38,248.33927012653177
0,1,1,0,0,1,78,856.1861260277652
0,0,1,0,0,0,33,18135.466780832874
1,0,0,0,0,0,38,811.5272806492627
1,0,0,0,0,0,25,1279.7746543395192
1,0,0,0,0,0,63,474.45548870582735
1,1,0,0,0,0,71,114.34879148995626
1,0,0,0,0,0,48,2215.0446317466885
1,0,0,0,0,0,58,587.6853699362014
1,0,1,0,0,0,36,777.9857296416604
0,0,0,1,0,0,64,29092.292676399982
0,1,0,0,0,1,49,443.1447957881092
1,0,0,0,0,0,50,266.421234471344
0,0,0,1,0,0,76,33417.18421124676
1,0,0,0,0,0,32,320.3761080629271
1,1,0,0,0,0,60,361.2754952731183
1,1,0,0,0,0,73,2839.841923463804
0,0,1,1,0,0,56,893.0076423592654
1,0,0,0,0,0,37,163.42912391235586
1,0,0,0,0,0,54,752.782310253102
1,1,0,0,0,0,45,752.6867488586711
0,0,1,0,0,0,52,9707.135128332457
0,0,1,1,0,0,31,885.7157792591847
0,1,0,0,1,0,39,351.8547225369173
0,0,0,1,0,0,57,11457.362613957543
0,0,1,0,0,0,42,29546.459945531824
0,0,1,0,0,0,59,11475.519424884958
1,1,0,0,0,0,21,150.28400428450976
1,0,0,0,0,0,50,172.9584628406423
1,0,1,0,0,0,78,144.5529757089689
1,0,0,1,0,0,42,468.4151651673384
1,0,0,0,0,0,48,169.88102170071025
1,0,0,0,0,0,23,2846.118397250838
1,0,0,0,0,0,60,637.7533073621718
1,0,0,0,0,0,27,1897.0252257796785
1,0,0,0,0,0,41,769.953404031943
0,0,0,0,0,0,79,41234.46243845877
0,0,1,0,0,0,63,275.13534673497617
1,0,0,0,0,0,73,786.8755723487425
1,1,0,0,0,0,49,418.0366532245056
1,1,0,0,0,0,48,389.05766464231425
1,0,0,0,0,0,51,229.34814690593382
1,0,0,0,0,0,47,429.91467925655553
1,0,0,0,0,0,34,1395.6526081128472
1,0,0,0,0,0,41,473.96890381029425
1,0,0,0,0,0,45,250.9485643882096
1,0,1,0,0,0,72,819.1740204145439
1,0,0,0,0,0,80,863.3131370302142
1,1,0,0,0,0,48,648.3602322853724
1,1,0,0,0,0,47,710.8574292380404
0,0,0,1,0,0,78,17984.15739054542
0,0,1,1,0,0,51,21561.088728115123
1,0,0,0,0,0,54,437.7114624552134
1,1,0,0,0,0,35,1113.676189912909
1,0,0,0,0,0,35,303.030785734692
1,0,0,0,0,0,56,660.9941492477178
1,0,0,0,0,0,62,920.7514971893886
1,0,0,0,0,0,54,545.5308044773029
1,1,0,0,0,0,43,714.197957247395
1,0,0,0,0,0,57,333.9293044048443
1,0,0,0,0,0,48,723.3052290731855
1,1,0,0,0,0,33,669.2149536518393
1,0,0,0,0,0,22,940.1554276128244
1,1,0,0,0,0,75,738.4562234812944
1,1,0,0,0,0,20,1713.4056607237983
1,1,0,0,0,0,65,363.0128000006264
0,0,0,1,0,0,77,6449.712094191128
1,0,0,0,0,0,51,10232.93866725171
1,0,0,0,0,0,51,1387.5826276054559
1,0,0,0,0,0,53,687.075477902803
0,0,0,0,0,0,51,6905.496239354331
1,1,0,0,0,0,45,447.98189866166
1,1,0,0,0,0,53,561.5928152529469
1,0,0,0,0,0,32,1384.0713907031482
0,0,1,0,0,0,56,39686.50611981305
1,1,0,0,0,0,49,811.386825788417
1,0,1,0,0,0,54,2570.3314703635674
0,1,0,0,0,1,21,42849.40321217197
0,0,1,1,0,0,77,16604.403077226223
1,0,1,0,0,0,45,1778.8457639037078
1,0,0,0,0,0,53,296.3566867738812
0,0,1,0,0,0,39,39036.677474372504
0,1,1,0,0,1,67,442.99185439155355
1,0,0,0,0,0,39,572.0675811679894
1,0,0,0,0,0,73,153.40042623869888
1,0,0,0,0,0,23,821.5041647580261
1,1,0,0,0,0,63,670.3189483043835
0,0,0,0,0,0,68,39950.845556761
1,0,0,0,0,0,31,307.8686207635722
1,0,0,0,0,0,23,942.9040628516916
1,0,1,0,0,0,21,20417.864357174152
1,0,0,0,0,0,47,6500.037097880747
0,1,0,0,1,0,79,34249.4424505509
1,0,1,1,0,0,36,234.85561847065233
1,1,1,0,0,0,46,322.38894490808974
1,0,1,0,0,0,45,2826.229991721623
1,1,0,0,0,0,42,250.73548350127874
1,0,0,0,0,0,40,1113.329561780429
1,0,0,0,0,0,63,944.353568703235
1,0,1,0,0,0,30,2602.3225365291155
1,0,1,0,0,0,75,211.0874332171098
1,0,0,0,0,0,30,223.5875622946111
1,0,0,0,0,0,40,556.5435196797202
1,0,0,1,0,0,77,236.76033342575175
1,0,0,1,0,0,68,577.3379063522106
1,0,1,0,0,0,41,377.19545395543383
1,0,0,1,0,0,45,263.49461524810306
1,0,0,0,0,0,62,306.0536652582152
0,0,1,0,0,0,84,41087.3601218838
1,0,0,0,0,0,28,114.56147302572758
0,0,1,0,0,0,66,4875.790569420308
1,0,0,0,0,0,64,614.49455281223
1,0,0,0,0,0,67,6156.601696509018
1,0,0,0,0,0,37,448.7424359384251
1,1,0,0,0,0,39,156.73482803926274
1,0,0,0,0,0,65,726.6133415392054
0,0,0,0,0,0,66,393.0700939293739
1,1,0,0,0,0,39,751.6364789213205
1,0,0,0,0,0,41,1529.9028793221007
1,1,0,0,0,0,41,414.9128654953215
1,0,0,0,0,0,18,160.81875569434615
1,0,0,0,0,0,70,1417.166910097424
1,0,0,0,0,0,70,1050.3006321136136
0,0,1,0,0,0,53,22860.640529448217
1,0,0,0,0,0,79,937.2304090377338
1,0,0,0,0,0,29,262.76980841324337
1,0,0,0,0,0,23,1281.664243533797
1,0,1,0,0,0,64,447.338262129765
1,1,0,0,0,0,22,554.0504268178853
1,0,0,0,0,0,44,145.423713613342
1,0,0,0,0,0,65,511.2702945800438
1,0,0,0,0,0,71,1866.7131502187901
0,0,0,0,0,0,77,26527.682397515135
1,0,0,0,0,0,21,48.944548153804135
1,0,0,0,0,0,26,499.7821706776296
0,0,1,0,0,0,53,32623.56669145433
1,0,0,0,0,0,69,409.7317728968586
1,1,0,0,0,0,73,814.5727223536983
1,0,0,0,0,0,52,899.0498870357518
1,1,0,0,0,0,30,1844.4777586798805
0,0,0,1,0,0,39,6461.160623379257
0,0,1,1,0,0,29,29850.015034054977
1,1,0,0,0,0,38,882.0170188968272
1,0,0,0,0,0,44,2562.1234310130076
1,0,0,0,0,0,54,509.81748866565687
1,0,0,0,0,0,53,1204.3519214025098
1,0,0,0,0,0,58,547.435697571189
0,0,0,1,0,0,81,24929.876182295324
1,1,0,0,0,0,48,551.102005337383
1,0,0,0,0,0,33,584.5701545837426
1,0,0,0,0,0,33,516.4577376394951
1,0,0,0,0,0,66,49.774326020958014
0,0,0,0,0,0,37,22636.02539293984
